id,observed_on,place_guess,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
323535889,2025-10-27,"Florida, US",25.789436478,-80.2227988335,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
323570349,2025-10-26,"Florida, US",25.6584094664,-80.3025630944,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
323570357,2025-10-26,"Florida, US",25.7571297652,-80.3449477494,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
323717465,2025-03-14,"Monroe County, US-FL, US",25.1877457812,-80.9374546295,Monroe,Florida,Crocodylus acutus,American Crocodile
323911610,2025-10-28,United States,25.7370051283,-80.0611709923,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324027639,2025-10-29,"Miami-Dade County, US-FL, US",25.7116668229,-80.4049736048,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324051348,2022-02-25,"Monroe County, US-FL, US",25.1801491785,-80.8231213558,Monroe,Florida,Crocodylus acutus,American Crocodile
324064551,2025-10-29,"Monroe County, US-FL, US",25.0923973231,-80.963564492,Monroe,Florida,Crocodylus acutus,American Crocodile
324167826,2025-10-25,"Monroe County, US-FL, US",25.0910955581,-80.9916617131,Monroe,Florida,Crocodylus acutus,American Crocodile
324186467,2010-12-27,"Monroe County, US-FL, US",25.1254203376,-80.9412527086,Monroe,Florida,Crocodylus acutus,American Crocodile
324201352,2024-11-23,"Monroe County, US-FL, US",25.0476320317,-80.8580226678,Monroe,Florida,Crocodylus acutus,American Crocodile
324350298,2024-02-07,"Florida, US",25.6086141628,-80.7248195876,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324350357,2024-02-07,"Florida, US",25.7363097893,-80.6462437331,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324376805,2025-11-01,United States,25.6856139837,-80.2047508073,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324422981,2020-07-21,"Florida, US",25.3034542015,-80.9037652267,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324438733,2025-11-01,"Monroe County, US-FL, US",25.0363821081,-80.9743371489,Monroe,Florida,Crocodylus acutus,American Crocodile
324612324,2020-07-24,"Florida, US",25.2160700762,-80.605008118,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324641951,2025-11-01,"Florida, US",25.8134635559,-81.3911638074,Collier,Florida,Crocodylus acutus,American Crocodile
324652001,2025-05-05,"Monroe County, US-FL, US",25.1919234511,-80.8607835398,Monroe,Florida,Crocodylus acutus,American Crocodile
324771884,2025-11-03,United States,26.4192861077,-80.1263606232,Palm Beach,Florida,Crocodylus acutus,American Crocodile
324794888,2025-10-30,"Monroe County, US-FL, US",25.0225446194,-80.9032981649,Monroe,Florida,Crocodylus acutus,American Crocodile
324817606,2025-10-08,"Florida, US",28.1575381457,-80.5510153589,Brevard,Florida,Crocodylus acutus,American Crocodile
324822041,2025-11-03,"Miami-Dade County, US-FL, US",25.5756392729,-80.2568227639,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
324971388,2025-11-04,"Monroe County, US-FL, US",25.115207497,-80.9806486389,Monroe,Florida,Crocodylus acutus,American Crocodile
325021292,2025-11-04,"Monroe County, US-FL, US",25.0723188837,-80.9580219172,Monroe,Florida,Crocodylus acutus,American Crocodile
325094210,2025-11-05,"Florida, US",25.7389380605,-80.2749245559,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325145356,2025-11-05,"Monroe County, US-FL, US",25.0873181937,-80.8739543637,Monroe,Florida,Crocodylus acutus,American Crocodile
325158094,2023-10-09,"Monroe County, US-FL, US",25.1718666364,-80.9525033933,Monroe,Florida,Crocodylus acutus,American Crocodile
325248231,2011-03-08,"Monroe County, US-FL, US",25.1763735972,-80.93299786,Monroe,Florida,Crocodylus acutus,American Crocodile
325286037,2024-07-18,"Florida, US",25.6963742066,-80.2884540649,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325397208,2024-07-07,"Monroe County, US-FL, US",25.095045145,-80.880067006,Monroe,Florida,Crocodylus acutus,American Crocodile
325397263,2024-07-07,"Monroe County, US-FL, US",25.0101954324,-80.9882282289,Monroe,Florida,Crocodylus acutus,American Crocodile
325400214,2024-07-06,"Florida, US",25.2999796828,-80.9729241408,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325400343,2024-07-06,"Florida, US",25.2935254655,-80.8527674995,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325431279,2025-11-05,"Florida, US",25.6531883602,-80.2466613454,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325442572,2025-11-05,"Florida, US",25.2731699831,-80.6802330503,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325442576,2025-11-05,"Florida, US",25.2318577172,-80.868395386,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325498296,2025-11-08,United States,25.8878717954,-80.0126308894,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325887521,2025-11-09,United States,25.6566913434,-80.093271331,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
325945260,2025-11-10,"Florida, US",25.0442762872,-80.4124998385,Monroe,Florida,Crocodylus acutus,American Crocodile
326064226,2025-11-09,United States,25.7692924011,-80.1423637752,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326136370,2025-11-11,"Monroe County, US-FL, US",25.075754659,-80.8397367535,Monroe,Florida,Crocodylus acutus,American Crocodile
326206159,2025-11-11,"Monroe County, US-FL, US",25.0229628249,-80.8184878641,Monroe,Florida,Crocodylus acutus,American Crocodile
326398706,2025-11-13,"Monroe County, US-FL, US",25.1002322208,-80.9597102884,Monroe,Florida,Crocodylus acutus,American Crocodile
326497558,2025-11-14,United States,26.4727779739,-80.0964711369,Palm Beach,Florida,Crocodylus acutus,American Crocodile
326620959,2025-11-14,"Monroe County, US-FL, US",25.1232481364,-80.8378998468,Monroe,Florida,Crocodylus acutus,American Crocodile
326664176,2025-11-14,"Florida, US",25.6032668641,-80.2878029571,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326675041,2025-10-29,"Monroe County, US-FL, US",25.1171785577,-80.8339883569,Monroe,Florida,Crocodylus acutus,American Crocodile
326676050,2025-10-29,"Monroe County, US-FL, US",25.0562708591,-80.9321655446,Monroe,Florida,Crocodylus acutus,American Crocodile
326741309,2025-05-04,"Monroe County, US-FL, US",24.8083096107,-80.7989230398,Monroe,Florida,Crocodylus acutus,American Crocodile
326910214,2025-11-14,"Florida, US",25.7691818984,-80.3407387976,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326910219,2025-11-14,"Florida, US",25.6458569964,-80.2181324572,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326920827,2025-11-16,"Miami-Dade County, US-FL, US",25.4643741783,-80.2485902152,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326964012,2025-11-16,"Florida, US",25.6288410992,-80.6905840158,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
326999456,2025-11-17,United States,26.5432472859,-80.1725610187,Palm Beach,Florida,Crocodylus acutus,American Crocodile
327042192,2025-11-17,"Monroe County, US-FL, US",25.0549854813,-80.81511842,Monroe,Florida,Crocodylus acutus,American Crocodile
327058068,2025-11-11,"Monroe County, US-FL, US",25.0067636121,-80.9511861613,Monroe,Florida,Crocodylus acutus,American Crocodile
327066336,2025-11-17,"Monroe County, US-FL, US",25.1606857616,-80.8534555444,Monroe,Florida,Crocodylus acutus,American Crocodile
327247015,2025-11-17,"Florida, US",25.6291754801,-80.2671418794,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
327298716,2019-04-06,"Monroe County, US-FL, US",25.0028814606,-80.8667602682,Monroe,Florida,Crocodylus acutus,American Crocodile
327332022,2025-11-17,"Monroe County, US-FL, US",25.0548121391,-80.9574442793,Monroe,Florida,Crocodylus acutus,American Crocodile
327404001,2025-11-20,United States,26.1834019923,-80.0655832943,Broward,Florida,Crocodylus acutus,American Crocodile
327431797,2025-11-07,"Monroe County, US-FL, US",25.1209427971,-80.9060549092,Monroe,Florida,Crocodylus acutus,American Crocodile
327443368,2025-11-20,"Monroe County, US-FL, US",25.029370663,-80.9959614681,Monroe,Florida,Crocodylus acutus,American Crocodile
327781485,2025-11-10,"Monroe County, US-FL, US",25.008648535,-80.8881331352,Monroe,Florida,Crocodylus acutus,American Crocodile
327798579,2025-11-16,"Monroe County, US-FL, US",25.0072899852,-80.9874733801,Monroe,Florida,Crocodylus acutus,American Crocodile
327803249,2025-11-22,"Monroe County, US-FL, US",25.086079298,-80.9582994707,Monroe,Florida,Crocodylus acutus,American Crocodile
327804327,2025-11-22,"Monroe County, US-FL, US",25.0976863345,-80.8613747024,Monroe,Florida,Crocodylus acutus,American Crocodile
327984119,2025-11-11,"Monroe County, US-FL, US",25.1486098786,-80.9336109224,Monroe,Florida,Crocodylus acutus,American Crocodile
328011424,2025-11-23,"Florida, US",25.2471640365,-80.7895830756,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328073698,2025-11-23,"Monroe County, US-FL, US",25.1880875664,-80.8304774822,Monroe,Florida,Crocodylus acutus,American Crocodile
328100220,2025-11-22,"Miami-Dade County, US-FL, US",25.5766174757,-80.3696691684,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328100229,2025-11-22,"Miami-Dade County, US-FL, US",25.5054472454,-80.3953930488,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328191614,2025-11-23,"Monroe County, US-FL, US",24.9310509149,-80.7271904102,Monroe,Florida,Crocodylus acutus,American Crocodile
328199776,2025-11-20,"Monroe County, US-FL, US",25.0451048653,-80.9438496728,Monroe,Florida,Crocodylus acutus,American Crocodile
328199780,2025-11-20,"Monroe County, US-FL, US",25.1637067987,-80.9170100591,Monroe,Florida,Crocodylus acutus,American Crocodile
328245367,2025-11-24,"Florida, US",25.2788622886,-80.852201603,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328254855,2025-11-25,"Miami-Dade County, US-FL, US",25.4182553171,-80.2242853758,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328260626,2007-12-27,"Monroe County, US-FL, US",25.0532516034,-80.9757787067,Monroe,Florida,Crocodylus acutus,American Crocodile
328264520,2025-11-25,United States,25.7628821032,-80.1318208834,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328481430,2025-11-23,"Florida, US",25.6789785835,-80.3493616975,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328645313,2025-11-28,"Florida, US",25.6971676283,-80.2076207315,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328684664,2025-11-24,"Florida, US",26.4969104372,-82.1584733605,Lee,Florida,Crocodylus acutus,American Crocodile
328684676,2025-11-24,"Florida, US",26.5440749848,-82.0442829817,Lee,Florida,Crocodylus acutus,American Crocodile
328918885,2025-11-21,"Monroe County, US-FL, US",25.1946043686,-80.9220224958,Monroe,Florida,Crocodylus acutus,American Crocodile
328951160,2025-11-30,"Florida, US",25.792974494,-80.7271638451,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
328969916,2010-02-07,"Monroe County, US-FL, US",25.1147073693,-80.9851048645,Monroe,Florida,Crocodylus acutus,American Crocodile
329258355,2025-11-27,"Florida, US",26.5612069376,-82.1789999683,Lee,Florida,Crocodylus acutus,American Crocodile
329258358,2025-11-27,"Florida, US",26.4174634794,-82.1075738337,Lee,Florida,Crocodylus acutus,American Crocodile
329385489,2025-12-03,"Florida, US",25.679836633,-80.2738444076,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
329393762,2025-12-03,"Monroe County, US-FL, US",25.1729174788,-80.9229734873,Monroe,Florida,Crocodylus acutus,American Crocodile
329393848,2025-12-03,"Monroe County, US-FL, US",25.0150737675,-80.8340195088,Monroe,Florida,Crocodylus acutus,American Crocodile
329482717,2025-03-11,"Monroe County, US-FL, US",25.011820927,-80.9060572675,Monroe,Florida,Crocodylus acutus,American Crocodile
329573055,2025-11-30,"Monroe County, US-FL, US",25.1069122516,-80.8018231448,Monroe,Florida,Crocodylus acutus,American Crocodile
329639521,2025-12-05,United States,25.6170468802,-80.2331832035,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
329748110,2025-12-05,"Florida, US",25.6525476449,-80.6199677827,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
329765267,2025-11-20,"Monroe County, US-FL, US",25.1097156164,-80.8589835904,Monroe,Florida,Crocodylus acutus,American Crocodile
329765268,2025-11-20,"Monroe County, US-FL, US",25.0638045808,-80.8006777681,Monroe,Florida,Crocodylus acutus,American Crocodile
329853929,2021-04-10,"Monroe County, US-FL, US",25.1822401271,-80.9083537727,Monroe,Florida,Crocodylus acutus,American Crocodile
329859488,2025-12-06,"Florida, US",25.3259852107,-80.7727161282,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
329907286,2025-12-06,"Monroe County, US-FL, US",25.1641366069,-80.9889694475,Monroe,Florida,Crocodylus acutus,American Crocodile
329907301,2025-12-06,"Monroe County, US-FL, US",25.0632495186,-80.8241976681,Monroe,Florida,Crocodylus acutus,American Crocodile
329907523,2025-12-06,"Monroe County, US-FL, US",25.0017922544,-80.9460127259,Monroe,Florida,Crocodylus acutus,American Crocodile
329928701,2025-12-07,"Florida, US",25.3151475664,-80.9873017416,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330022519,2025-12-04,United States,26.4394323075,-80.0326915222,Palm Beach,Florida,Crocodylus acutus,American Crocodile
330114396,2025-02-07,"Monroe County, US-FL, US",25.1953689484,-80.8090179398,Monroe,Florida,Crocodylus acutus,American Crocodile
330122923,2025-02-07,"Monroe County, US-FL, US",25.080574041,-80.806852098,Monroe,Florida,Crocodylus acutus,American Crocodile
330244513,2025-12-10,"Florida, US",25.7740695695,-80.3885632545,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330345002,2021-01-01,United States,25.6184305662,-80.094874917,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330410661,2025-12-11,"Florida, US",25.7162936959,-80.6646645934,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330479460,2025-11-04,"Monroe County, US-FL, US",25.1624866829,-80.9782136714,Monroe,Florida,Crocodylus acutus,American Crocodile
330487472,2025-12-12,United States,26.4468438963,-80.1575003429,Palm Beach,Florida,Crocodylus acutus,American Crocodile
330499015,2025-12-12,"Florida, US",25.7477320694,-80.7746528007,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330503523,2025-11-12,"Monroe County, US-FL, US",25.0960891658,-80.9433649356,Monroe,Florida,Crocodylus acutus,American Crocodile
330547378,2025-11-20,"Monroe County, US-FL, US",25.0804594067,-80.9048940717,Monroe,Florida,Crocodylus acutus,American Crocodile
330648756,2025-12-13,United States,25.89486622,-80.1643855993,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330717613,2025-12-09,"Monroe County, US-FL, US",25.142884303,-80.9457586198,Monroe,Florida,Crocodylus acutus,American Crocodile
330792244,2025-12-14,"Monroe County, US-FL, US",25.0518173577,-80.9026760093,Monroe,Florida,Crocodylus acutus,American Crocodile
330872558,2025-12-15,"Florida, US",25.7838229298,-80.7698179376,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330971716,2025-12-15,"Florida, US",25.7258394103,-80.6421119293,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
330999188,2025-12-16,"Florida, US",25.830772967,-81.2061090473,Collier,Florida,Crocodylus acutus,American Crocodile
331006665,2025-12-16,"Monroe County, US-FL, US",25.1392063655,-80.9317721696,Monroe,Florida,Crocodylus acutus,American Crocodile
331014649,2025-12-15,"Monroe County, US-FL, US",25.0045394531,-80.8291913456,Monroe,Florida,Crocodylus acutus,American Crocodile
331023991,2025-11-14,"Monroe County, US-FL, US",25.1696593823,-80.8362379936,Monroe,Florida,Crocodylus acutus,American Crocodile
331024027,2025-11-14,"Monroe County, US-FL, US",25.0194748684,-80.824754497,Monroe,Florida,Crocodylus acutus,American Crocodile
331024055,2025-11-14,"Monroe County, US-FL, US",25.199835473,-80.9328409796,Monroe,Florida,Crocodylus acutus,American Crocodile
331024066,2025-11-14,"Monroe County, US-FL, US",25.1400225355,-80.8388207234,Monroe,Florida,Crocodylus acutus,American Crocodile
331038218,2025-11-14,"Monroe County, US-FL, US",25.0355032399,-80.8661689097,Monroe,Florida,Crocodylus acutus,American Crocodile
331040670,2025-11-15,"Monroe County, US-FL, US",25.1208392711,-80.9739790763,Monroe,Florida,Crocodylus acutus,American Crocodile
331114414,2025-12-17,"Florida, US",25.9140795518,-81.3199707625,Collier,Florida,Crocodylus acutus,American Crocodile
331165743,2020-08-15,"Monroe County, US-FL, US",25.1471497762,-80.8434306048,Monroe,Florida,Crocodylus acutus,American Crocodile
331191623,2025-12-11,"Florida, US",25.7428086508,-80.6523621073,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331209664,2025-12-18,"Monroe County, US-FL, US",25.0667795989,-80.8282202286,Monroe,Florida,Crocodylus acutus,American Crocodile
331344881,2025-12-19,"Monroe County, US-FL, US",25.1122422242,-80.864813469,Monroe,Florida,Crocodylus acutus,American Crocodile
331357206,2025-12-19,"Monroe County, US-FL, US",25.1229672983,-80.8372416842,Monroe,Florida,Crocodylus acutus,American Crocodile
331360203,2025-12-19,"Florida, US",25.6395681,-80.7226510808,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331427268,2025-12-19,"Florida, US",25.7670763829,-80.2464056785,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331449450,2025-12-20,United States,25.827976577,-80.1072863658,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331452654,2025-11-23,"Florida, US",25.2545700808,-80.6104000125,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331455061,2025-12-20,United States,25.8927349212,-80.0595651379,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331463014,2025-12-19,"Florida, US",25.9417181868,-81.254084145,Collier,Florida,Crocodylus acutus,American Crocodile
331463345,2025-12-20,"Florida, US",26.4499172177,-82.1080340831,Lee,Florida,Crocodylus acutus,American Crocodile
331469133,2025-12-16,"Florida, US",25.6631459544,-80.3873389492,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331470449,2025-12-16,"Florida, US",25.6115330885,-80.2806590606,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331489013,2025-12-19,"Florida, US",25.2989820163,-80.6081669927,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331590882,2025-12-20,"Florida, US",25.6470114845,-80.2171553304,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331590885,2025-12-20,"Florida, US",25.7881956221,-80.3983672453,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331605193,2025-12-19,"Florida, US",25.6791736509,-80.2422725095,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331641693,2025-12-21,United States,25.6676860691,-80.1361879126,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331642410,2025-12-21,United States,25.7728196337,-80.0093168715,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331688937,2025-12-20,United States,25.9994778357,-80.119257849,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331722355,2025-12-22,"Monroe County, US-FL, US",25.0169320532,-80.988401729,Monroe,Florida,Crocodylus acutus,American Crocodile
331723590,2025-12-22,"Florida, US",25.7819847837,-80.2321614454,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331726171,2025-12-22,"Monroe County, US-FL, US",25.1451487525,-80.8626078684,Monroe,Florida,Crocodylus acutus,American Crocodile
331732227,2025-12-22,"Monroe County, US-FL, US",25.1169055514,-80.9973732878,Monroe,Florida,Crocodylus acutus,American Crocodile
331742658,2025-12-22,"Miami-Dade County, US-FL, US",25.5315516865,-80.3069971872,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331819756,2025-12-18,"Monroe County, US-FL, US",25.101342208,-80.9583534854,Monroe,Florida,Crocodylus acutus,American Crocodile
331836421,2025-12-21,"Monroe County, US-FL, US",25.0847220195,-80.9839499587,Monroe,Florida,Crocodylus acutus,American Crocodile
331836695,2025-12-23,"Florida, US",25.7154368591,-80.7528141391,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331874123,2025-11-21,"Florida, US",25.6121612546,-80.7108677394,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331874654,2025-12-22,"Monroe County, US-FL, US",25.1120177801,-80.8590770365,Monroe,Florida,Crocodylus acutus,American Crocodile
331914660,2025-12-23,United States,26.5702536687,-80.0689573741,Palm Beach,Florida,Crocodylus acutus,American Crocodile
331916580,2025-12-23,"Florida, US",25.7332378823,-80.6306517482,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331941777,2025-12-24,"Florida, US",25.7248573439,-80.694980058,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331949094,2025-12-24,United States,25.6398623106,-80.0555041855,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331954988,2025-12-24,"Monroe County, US-FL, US",25.0963629921,-80.8782528144,Monroe,Florida,Crocodylus acutus,American Crocodile
331969878,2025-12-06,"Monroe County, US-FL, US",25.0014413333,-80.931107955,Monroe,Florida,Crocodylus acutus,American Crocodile
331969951,2025-12-06,"Florida, US",25.237613923,-80.7188773341,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
331970475,2025-12-18,"Monroe County, US-FL, US",25.1650176291,-80.9333237599,Monroe,Florida,Crocodylus acutus,American Crocodile
331993451,2025-10-12,"Monroe County, US-FL, US",25.1314680336,-80.8751139265,Monroe,Florida,Crocodylus acutus,American Crocodile
332076961,2025-12-25,"Monroe County, US-FL, US",25.1517019463,-80.8990863131,Monroe,Florida,Crocodylus acutus,American Crocodile
332108058,2025-12-25,"Miami-Dade County, US-FL, US",25.4691667498,-80.3804837534,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332156726,2025-12-26,"Monroe County, US-FL, US",25.1311198204,-80.8722099382,Monroe,Florida,Crocodylus acutus,American Crocodile
332159464,2025-12-26,"Monroe County, US-FL, US",25.1463091959,-80.9882796789,Monroe,Florida,Crocodylus acutus,American Crocodile
332191992,2025-12-26,"Monroe County, US-FL, US",25.0857800096,-80.4358314667,Monroe,Florida,Crocodylus acutus,American Crocodile
332210426,2025-12-26,"Florida, US",25.7127271008,-80.7097294597,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332294198,2025-12-27,"Monroe County, US-FL, US",25.1563099604,-80.9288759698,Monroe,Florida,Crocodylus acutus,American Crocodile
332317373,2025-12-21,United States,25.666775047,-80.3265378552,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332317414,2025-12-21,United States,25.6488849956,-80.273067351,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332355094,2025-12-27,"Monroe County, US-FL, US",25.0902115092,-80.8429970001,Monroe,Florida,Crocodylus acutus,American Crocodile
332375678,2025-12-27,"Florida, US",25.3959465995,-80.9874975445,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332439955,2025-12-28,"Monroe County, US-FL, US",25.0243877551,-80.8609225838,Monroe,Florida,Crocodylus acutus,American Crocodile
332447358,2025-12-28,"Monroe County, US-FL, US",25.1017375669,-80.8435800329,Monroe,Florida,Crocodylus acutus,American Crocodile
332483664,2025-12-19,"Florida, US",25.625651066,-80.7415580843,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332553612,2025-12-27,"Miami-Dade County, US-FL, US",25.4274368035,-80.3595620548,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332553691,2025-12-28,"Miami-Dade County, US-FL, US",25.5381207015,-80.2457740008,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332553721,2025-12-28,"Miami-Dade County, US-FL, US",25.5424406966,-80.2972535463,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332597354,2025-12-27,"Monroe County, US-FL, US",25.0658704715,-80.8810229526,Monroe,Florida,Crocodylus acutus,American Crocodile
332670440,2025-12-29,"Florida, US",25.7375046126,-80.2265502519,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332784939,2025-12-22,"Florida, US",25.6857418883,-80.2768972313,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332899598,2025-12-31,United States,25.6360425064,-80.3752442767,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
332918632,2025-12-31,"Monroe County, US-FL, US",25.1494649895,-80.9035208603,Monroe,Florida,Crocodylus acutus,American Crocodile
332938253,2025-09-06,"Florida, US",25.1037919701,-80.4432609703,Monroe,Florida,Crocodylus acutus,American Crocodile
332960454,2025-12-31,"Miami-Dade County, US-FL, US",25.4608732104,-80.35821134,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333029462,2026-01-01,United States,25.6742252201,-80.3356848829,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333054381,2026-01-01,"Florida, US",25.6024352367,-80.7856597521,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333061244,2024-02-16,"Monroe County, US-FL, US",25.0123442988,-80.932758573,Monroe,Florida,Crocodylus acutus,American Crocodile
333094676,2026-01-01,"Florida, US",25.2519177667,-80.3517878159,Monroe,Florida,Crocodylus acutus,American Crocodile
333171661,2026-01-02,"Florida, US",25.6050480761,-80.6281840774,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333242981,2026-01-01,"Florida, US",25.7597452922,-80.347929268,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333312573,2026-01-02,"Florida, US",25.2611350333,-80.6308131908,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333347767,2026-01-03,"Florida, US",25.7968067085,-80.213928689,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333391876,2017-02-26,"Florida, US",25.172251679,-80.3982532427,Monroe,Florida,Crocodylus acutus,American Crocodile
333392194,2019-04-20,"Florida, US",25.1251175127,-80.3789751384,Monroe,Florida,Crocodylus acutus,American Crocodile
333411442,2026-01-02,"Miami-Dade County, US-FL, US",25.4516198774,-80.3095776564,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333439766,2025-12-31,United States,25.7524293134,-80.0643382255,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333479144,2026-01-04,"Miami-Dade County, US-FL, US",25.427407109,-80.314226546,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333485302,2018-01-15,"Miami-Dade County, US-FL, US",25.4514416399,-80.3523281206,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333497470,2026-01-02,"Florida, US",25.6078985721,-80.6045133856,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333512528,2026-01-04,"Miami-Dade County, US-FL, US",25.5861026074,-80.2745238285,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333639768,2025-12-31,United States,25.802885362,-80.1794210685,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333651769,2026-01-04,"Florida, US",25.7207867407,-80.2645673087,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333677343,2026-01-01,"Florida, US",25.6052471009,-80.2076948658,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333680643,2025-12-31,United States,25.7200732113,-80.0462597878,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333699691,2025-12-12,"Miami-Dade County, US-FL, US",25.2886293582,-80.3389201281,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333699692,2025-12-12,"Miami-Dade County, US-FL, US",25.2868005525,-80.2136986569,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333699696,2025-12-12,"Miami-Dade County, US-FL, US",25.2388808191,-80.3276646292,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333699699,2025-12-12,"Miami-Dade County, US-FL, US",25.2888870773,-80.235262005,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
333805791,2016-04-26,"Monroe County, US-FL, US",25.0713753175,-80.9283861788,Monroe,Florida,Crocodylus acutus,American Crocodile
