common_name,observed_on,latitude,longitude,place_county_name,place_state_name,year,month,month_name
American Crocodile,2022-12-12,25.376586,-80.65279,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2016-01-01,25.080609,-80.820543,Monroe,Florida,2016,1,Jan
American Crocodile,2021-09-25,25.189985,-80.543187,Monroe,Florida,2021,9,Sep
American Crocodile,2022-12-17,25.131563,-80.970608,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-18,25.65593,-80.362915,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-18,25.740085,-80.323418,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-02-23,25.003946,-80.988924,Monroe,Florida,2022,2,Feb
American Crocodile,2022-12-20,25.637061,-80.226694,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-18,25.778732,-80.788621,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-02-25,25.101005,-80.997071,Monroe,Florida,2022,2,Feb
American Crocodile,2022-12-22,25.335564,-80.769754,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-22,25.013858,-80.879259,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-22,25.075953,-80.878226,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-22,25.031272,-80.833762,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-23,25.255431,-80.690074,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-24,25.662017,-80.641425,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-20,25.065192,-80.971427,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-20,25.128628,-80.813494,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-27,25.078695,-80.859768,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-28,25.278504,-80.681037,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-28,25.101435,-80.948642,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-28,25.323015,-80.756842,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-29,25.795912,-80.124893,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-28,25.303458,-80.667655,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-19,25.058508,-80.895482,Monroe,Florida,2022,12,Dec
American Crocodile,2022-11-24,25.101854,-80.856624,Monroe,Florida,2022,11,Nov
American Crocodile,2022-12-20,25.070533,-80.977499,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-31,25.681647,-80.169924,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-29,25.719242,-80.392872,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-30,25.067681,-80.997099,Monroe,Florida,2022,12,Dec
American Crocodile,2023-01-01,25.647589,-80.612151,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-08,25.704525,-80.229683,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-09,25.074247,-80.979783,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-09,25.006546,-80.813506,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-09,25.007833,-80.929362,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-10,25.60964,-80.632904,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-10,25.723893,-80.084511,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-10,25.614932,-80.127297,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2022-12-29,25.059024,-80.835366,Monroe,Florida,2022,12,Dec
American Crocodile,2023-01-03,25.163489,-80.939253,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-09,25.739412,-80.769646,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2011-12-14,25.070423,-80.836514,Monroe,Florida,2011,12,Dec
American Crocodile,2023-01-13,25.65698,-80.290183,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-13,25.629184,-80.236139,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-07,25.127108,-80.841216,Monroe,Florida,2023,1,Jan
American Crocodile,2017-11-07,25.159612,-80.818709,Monroe,Florida,2017,11,Nov
American Crocodile,2023-01-13,25.6651,-80.649906,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-15,25.732806,-80.301288,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-14,25.796886,-80.254025,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2022-12-21,25.583985,-80.33742,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2022-12-09,25.785474,-80.085099,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2023-01-14,25.749078,-80.677428,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2013-12-20,25.11915,-80.843272,Monroe,Florida,2013,12,Dec
American Crocodile,2023-01-18,25.634559,-80.354181,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-18,25.157441,-80.992538,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-19,25.131279,-80.834148,Monroe,Florida,2023,1,Jan
American Crocodile,2022-04-21,25.668829,-80.642908,Miami-Dade,Florida,2022,4,Apr
American Crocodile,2023-01-19,25.608682,-80.683807,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-21,25.633688,-80.195404,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-22,25.026137,-80.895478,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-22,25.671153,-80.669667,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-22,25.030608,-80.961565,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-23,25.610765,-80.604782,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-24,25.197627,-80.856479,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-25,25.615308,-80.709788,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-01-23,25.685507,-80.225096,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2022-07-09,25.27124,-80.290303,Monroe,Florida,2022,7,Jul
American Crocodile,2022-07-09,25.28249,-80.33611,Monroe,Florida,2022,7,Jul
American Crocodile,2023-01-23,25.163373,-80.943151,Monroe,Florida,2023,1,Jan
American Crocodile,2023-01-27,25.464964,-80.347748,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2022-12-28,25.119096,-80.930875,Monroe,Florida,2022,12,Dec
American Crocodile,2023-02-02,25.104887,-80.836514,Monroe,Florida,2023,2,Feb
American Crocodile,2020-01-08,25.623113,-80.285107,Miami-Dade,Florida,2020,1,Jan
American Crocodile,2023-02-02,25.691334,-80.611152,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-02-05,25.143034,-80.939469,Monroe,Florida,2023,2,Feb
American Crocodile,2016-05-21,25.115534,-80.972759,Monroe,Florida,2016,5,May
American Crocodile,2008-03-02,25.028496,-80.874091,Monroe,Florida,2008,3,Mar
American Crocodile,2023-01-14,25.661645,-80.60658,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-02-09,25.124955,-80.826913,Monroe,Florida,2023,2,Feb
American Crocodile,2023-01-30,25.04643,-80.837212,Monroe,Florida,2023,1,Jan
American Crocodile,2023-02-06,25.049252,-80.802496,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-12,25.124127,-80.808725,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-05,25.626331,-80.240168,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-02-11,25.511625,-80.904495,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-02-15,25.115363,-80.910043,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-09,25.604292,-80.78765,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-02-22,25.139142,-80.807461,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-11,25.098302,-80.89578,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-22,25.169546,-80.955293,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-22,25.196812,-80.943733,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-22,25.167808,-80.882153,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-22,25.729767,-80.364088,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2022-10-14,25.776803,-80.086789,Miami-Dade,Florida,2022,10,Oct
American Crocodile,2023-02-18,25.768528,-80.336443,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-02-21,27.729497,-82.650545,Pinellas,Florida,2023,2,Feb
American Crocodile,2023-02-28,25.133068,-80.918269,Monroe,Florida,2023,2,Feb
American Crocodile,2023-03-04,25.652345,-80.788742,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-01-02,25.073775,-80.928797,Monroe,Florida,2023,1,Jan
American Crocodile,2023-03-01,25.154726,-80.964464,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-05,25.624007,-80.751285,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-05,25.005954,-80.889689,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-05,25.07269,-80.915584,Monroe,Florida,2023,3,Mar
American Crocodile,2023-02-18,25.12018,-80.92118,Monroe,Florida,2023,2,Feb
American Crocodile,2023-03-03,25.151906,-80.848293,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-08,24.981436,-80.522602,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-07,28.073871,-82.375376,Hillsborough,Florida,2023,3,Mar
American Crocodile,2023-03-03,25.717659,-80.314928,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-01-22,25.742252,-80.612943,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-02-26,25.156419,-80.892476,Monroe,Florida,2023,2,Feb
American Crocodile,2023-03-11,25.025386,-80.946377,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-11,25.156445,-80.923368,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-12,25.173263,-81.188609,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-12,25.763887,-80.645776,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-13,25.64706,-80.254535,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-13,25.611176,-80.222775,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-09,25.17332,-80.918749,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-05,25.046298,-80.465471,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-14,25.796295,-80.732191,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-11,25.101451,-80.919802,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-11,25.022054,-80.975813,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-12,25.058703,-80.846221,Monroe,Florida,2023,3,Mar
American Crocodile,2020-12-12,25.291398,-80.852993,Miami-Dade,Florida,2020,12,Dec
American Crocodile,2023-03-13,25.258352,-80.960675,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.148555,-80.945815,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.192909,-81.066273,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.049162,-80.870953,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-07,25.76918,-80.640029,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.136764,-80.485539,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-17,25.838376,-81.437239,Collier,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.040614,-80.843953,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-13,25.009777,-80.821562,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-18,25.083916,-80.812488,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-15,25.23545,-80.978618,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-17,25.374776,-80.851682,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-15,25.045686,-80.993875,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-13,25.082897,-80.975207,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-20,25.185841,-80.847462,Monroe,Florida,2023,3,Mar
American Crocodile,2023-01-12,25.723331,-80.300931,Miami-Dade,Florida,2023,1,Jan
American Crocodile,2023-03-21,25.79651,-80.025978,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-21,25.607563,-80.156954,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-21,25.085407,-80.995985,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-20,25.021615,-80.861405,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-23,25.004519,-80.897792,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-23,25.042963,-80.897194,Monroe,Florida,2023,3,Mar
American Crocodile,2022-10-29,25.698329,-80.191624,Miami-Dade,Florida,2022,10,Oct
American Crocodile,2023-03-23,25.048577,-80.895971,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-23,25.160569,-80.981126,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-24,25.049347,-80.815187,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.007816,-80.982293,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.008011,-80.803028,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.104423,-80.816118,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.069968,-80.832022,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-16,25.165457,-80.987142,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-24,25.030723,-80.813534,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-24,25.092934,-80.996925,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-24,25.116781,-80.974275,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-25,25.205823,-80.948526,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-23,25.026018,-80.809596,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-24,25.122271,-80.885507,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-23,25.016549,-80.98249,Monroe,Florida,2023,3,Mar
American Crocodile,2022-12-28,25.354045,-80.776343,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2023-03-14,25.15285,-80.951106,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-28,25.796548,-80.098386,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-03-30,25.011494,-80.908892,Monroe,Florida,2023,3,Mar
American Crocodile,2020-07-01,25.016553,-81.167465,Monroe,Florida,2020,7,Jul
American Crocodile,2018-01-04,25.732663,-80.298535,Miami-Dade,Florida,2018,1,Jan
American Crocodile,2019-07-22,25.338527,-80.340493,Monroe,Florida,2019,7,Jul
American Crocodile,2023-04-01,25.221952,-80.308641,Monroe,Florida,2023,4,Apr
American Crocodile,2022-12-22,25.18529,-80.928989,Monroe,Florida,2022,12,Dec
American Crocodile,2022-12-22,25.098484,-80.898593,Monroe,Florida,2022,12,Dec
American Crocodile,2023-03-30,25.034244,-80.81342,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-28,25.189314,-80.961627,Monroe,Florida,2023,3,Mar
American Crocodile,2023-03-27,25.188664,-80.864767,Monroe,Florida,2023,3,Mar
American Crocodile,2019-12-14,25.626449,-80.225314,Miami-Dade,Florida,2019,12,Dec
American Crocodile,2019-12-14,25.719004,-80.396133,Miami-Dade,Florida,2019,12,Dec
American Crocodile,2020-02-29,25.608793,-80.383802,Miami-Dade,Florida,2020,2,Feb
American Crocodile,2023-04-04,25.326768,-80.918638,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-05,25.024885,-80.909509,Monroe,Florida,2023,4,Apr
American Crocodile,2015-05-17,25.051677,-80.935615,Monroe,Florida,2015,5,May
American Crocodile,2021-05-12,25.788603,-80.188116,Miami-Dade,Florida,2021,5,May
American Crocodile,2020-12-21,25.28536,-80.62947,Miami-Dade,Florida,2020,12,Dec
American Crocodile,2023-04-03,25.056834,-80.944983,Monroe,Florida,2023,4,Apr
American Crocodile,2023-03-15,25.024315,-80.969276,Monroe,Florida,2023,3,Mar
American Crocodile,2023-04-12,25.17116,-80.868269,Monroe,Florida,2023,4,Apr
American Crocodile,2014-03-02,25.27699,-80.876265,Miami-Dade,Florida,2014,3,Mar
American Crocodile,2014-03-02,25.038237,-80.810288,Monroe,Florida,2014,3,Mar
American Crocodile,2023-04-11,25.667444,-80.776811,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.062991,-80.848297,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.096057,-80.992163,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.100025,-80.858766,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.155583,-80.896505,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.027613,-80.817273,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.123557,-80.851237,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.00584,-80.997865,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.153808,-80.903499,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-16,25.605667,-80.762871,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-17,25.140936,-80.820698,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-15,25.718272,-80.348039,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-16,25.252252,-80.921282,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-16,25.324121,-80.864385,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-14,25.191316,-80.835318,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-07,25.769758,-80.039501,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-01,25.190688,-80.909179,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-20,25.648711,-80.741857,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-02-13,25.002911,-80.992089,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-13,25.145164,-80.815557,Monroe,Florida,2023,2,Feb
American Crocodile,2023-02-13,25.002036,-80.861114,Monroe,Florida,2023,2,Feb
American Crocodile,2023-04-16,25.318564,-80.810598,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2021-03-12,25.156145,-80.968105,Monroe,Florida,2021,3,Mar
American Crocodile,2021-03-12,25.124668,-80.903077,Monroe,Florida,2021,3,Mar
American Crocodile,2023-02-02,25.017682,-80.862978,Monroe,Florida,2023,2,Feb
American Crocodile,2023-04-20,25.08485,-80.966148,Monroe,Florida,2023,4,Apr
American Crocodile,2023-03-05,25.602122,-80.275707,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2023-04-18,25.546399,-80.901254,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-29,25.361268,-80.885086,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-30,25.793132,-80.129533,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-28,25.617238,-80.707655,Miami-Dade,Florida,2023,4,Apr
American Crocodile,2023-04-28,25.054123,-80.903515,Monroe,Florida,2023,4,Apr
American Crocodile,2023-03-18,25.780392,-80.297351,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2021-01-31,25.496725,-80.842474,Miami-Dade,Florida,2021,1,Jan
American Crocodile,2023-02-16,25.443276,-80.523509,Miami-Dade,Florida,2023,2,Feb
American Crocodile,2023-05-01,25.677372,-80.277707,Miami-Dade,Florida,2023,5,May
American Crocodile,2014-01-05,25.744253,-80.218036,Miami-Dade,Florida,2014,1,Jan
American Crocodile,2023-03-19,25.740563,-80.702434,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2022-12-21,25.714049,-80.736133,Miami-Dade,Florida,2022,12,Dec
American Crocodile,2023-05-04,25.04027,-80.85303,Monroe,Florida,2023,5,May
American Crocodile,2023-05-01,25.709735,-80.383503,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-05-07,25.127999,-80.830126,Monroe,Florida,2023,5,May
American Crocodile,2023-05-08,25.182493,-80.91174,Monroe,Florida,2023,5,May
American Crocodile,2023-05-11,25.084089,-80.897061,Monroe,Florida,2023,5,May
American Crocodile,2023-05-10,24.902497,-80.690539,Monroe,Florida,2023,5,May
American Crocodile,2023-03-08,25.082731,-80.971713,Monroe,Florida,2023,3,Mar
American Crocodile,2023-05-14,25.027538,-80.94892,Monroe,Florida,2023,5,May
American Crocodile,2023-05-14,25.1296,-80.94398,Monroe,Florida,2023,5,May
American Crocodile,2023-05-15,25.066832,-80.412218,Monroe,Florida,2023,5,May
American Crocodile,2023-04-28,25.017315,-80.885514,Monroe,Florida,2023,4,Apr
American Crocodile,2023-04-14,25.166348,-80.804486,Monroe,Florida,2023,4,Apr
American Crocodile,2023-05-13,25.114791,-80.99359,Monroe,Florida,2023,5,May
American Crocodile,2023-05-19,25.720897,-80.696801,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-05-20,25.092053,-80.994101,Monroe,Florida,2023,5,May
American Crocodile,2022-05-21,25.113967,-80.603488,Miami-Dade,Florida,2022,5,May
American Crocodile,2021-11-06,25.777806,-80.22827,Miami-Dade,Florida,2021,11,Nov
American Crocodile,2015-01-14,25.566091,-80.882768,Monroe,Florida,2015,1,Jan
American Crocodile,2023-05-25,25.732271,-80.331833,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-05-13,25.276167,-80.842397,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-05-27,25.182438,-80.964892,Monroe,Florida,2023,5,May
American Crocodile,2023-05-27,25.263971,-80.880541,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-05-17,25.041293,-80.872398,Monroe,Florida,2023,5,May
American Crocodile,2023-06-02,25.283881,-80.217269,Monroe,Florida,2023,6,Jun
American Crocodile,2023-03-15,25.833409,-81.226459,Collier,Florida,2023,3,Mar
American Crocodile,2023-06-02,25.345939,-80.98622,Miami-Dade,Florida,2023,6,Jun
American Crocodile,2023-06-03,25.593002,-80.219055,Miami-Dade,Florida,2023,6,Jun
American Crocodile,2023-06-03,25.374316,-80.284596,Monroe,Florida,2023,6,Jun
American Crocodile,2023-06-02,25.730318,-80.102943,Miami-Dade,Florida,2023,6,Jun
American Crocodile,2023-05-28,25.610643,-80.377423,Miami-Dade,Florida,2023,5,May
American Crocodile,2023-06-07,25.210675,-80.321041,Monroe,Florida,2023,6,Jun
